Wall time,Step,Value
1741394618.1028097,34500000,3.9375
1741394873.2738235,34560000,4.25
1741395122.8876505,34620000,3.125
1741395403.603261,34680000,3.4375
1741395665.9937828,34740000,2.8125
1741395909.0643933,34800000,3.1875
1741396146.1763065,34860000,5.0
1741396392.9623408,34920000,5.0
1741396646.4682453,34980000,5.5625
1741397145.3802261,35040000,5.3125
1741397394.4256601,35100000,5.125
1741397650.5224743,35160000,4.75
1741397894.967988,35220000,4.625
1741398151.530905,35280000,5.8125
1741398399.3001475,35340000,5.1875
1741398656.7450666,35400000,4.625
1741398911.7850735,35460000,5.0
1741399176.6722517,35520000,5.375
1741399418.7267885,35580000,4.5625
1741399656.8263004,35640000,4.75
1741399915.9332259,35700000,5.125
1741400192.4910805,35760000,4.1875
1741400447.095451,35820000,5.125
1741400702.1487007,35880000,5.0625
1741400942.122722,35940000,4.875
1741401199.383979,36000000,4.8125
1741401466.8435955,36060000,4.625
1741401726.428194,36120000,4.6875
1741401969.7634966,36180000,5.5
1741402238.7092805,36240000,4.625
1741402496.8560348,36300000,3.75
1741402738.3240662,36360000,3.75
1741402994.4887564,36420000,3.875
1741403244.2385201,36480000,3.625
1741403487.581178,36540000,3.4375
1741403734.7372146,36600000,3.75
1741403987.6641116,36660000,3.0
1741404257.7151134,36720000,2.875
1741404493.7059605,36780000,2.75
1741404744.4049897,36840000,2.5
1741404982.5027266,36900000,2.5
1741405225.6746042,36960000,3.4375
1741405497.0799959,37020000,2.9375
1741405768.4607947,37080000,3.0625
1741406030.233552,37140000,3.5
1741406278.2907605,37200000,1.75
1741406519.1968591,37260000,1.625
1741406767.2245843,37320000,1.875
1741407012.709265,37380000,2.0
1741407282.6671107,37440000,3.125
1741407551.5921543,37500000,3.0625
1741407818.051736,37560000,1.75
1741408088.3625505,37620000,3.0625
1741408352.304516,37680000,1.9375
1741408605.9500844,37740000,1.625
1741408850.1760201,37800000,2.5625
1741409109.0016565,37860000,2.5
1741409364.7454922,37920000,2.6875
1741409634.703737,37980000,1.8125
1741409887.9882612,38040000,2.8125
1741410143.7099175,38100000,3.3125
1741410394.4013805,38160000,3.8125
1741410640.208728,38220000,3.5
1741410900.2897832,38280000,3.25
1741411161.8413637,38340000,2.6875
1741411406.4467907,38400000,4.4375
1741411667.4946866,38460000,3.8125
1741411919.2059367,38520000,4.0
1741412170.1913724,38580000,3.875
1741412414.9012036,38640000,2.4375
