Wall time,Step,Value
1741352668.7236052,25020000,6.5625
1741352936.7662284,25080000,4.4375
1741353184.6556299,25140000,5.625
1741353445.915948,25200000,2.75
1741353726.6221912,25260000,4.4375
1741353998.4663281,25320000,2.125
1741354256.5765977,25380000,1.25
1741354535.2914765,25440000,4.1875
1741354792.4294512,25500000,5.75
1741355029.8566887,25560000,5.5625
1741355270.0934606,25620000,6.875
1741355535.2841194,25680000,5.125
1741355789.8090932,25740000,6.5625
1741356049.6158144,25800000,7.75
1741356298.5622823,25860000,11.0625
1741356585.7898712,25920000,11.0
1741356842.536385,25980000,12.1875
1741357128.2816644,26040000,9.1875
1741357391.0446246,26100000,12.4375
1741357648.780742,26160000,14.1875
1741357900.300797,26220000,11.5625
1741358166.5667439,26280000,13.4375
1741358441.4183066,26340000,15.0625
1741358698.391797,26400000,14.3125
1741358952.0763845,26460000,14.0625
1741359204.3699057,26520000,9.0
1741359458.8987725,26580000,7.875
1741359714.033962,26640000,9.0
1741359979.6097934,26700000,9.3125
1741360240.9702618,26760000,10.6875
1741360500.943046,26820000,11.25
1741360752.609411,26880000,10.3125
1741361022.0476854,26940000,7.0
1741361281.725396,27000000,7.0
1741361536.6862984,27060000,6.5
1741361800.0661612,27120000,6.375
1741362072.4806437,27180000,8.8125
1741362340.9047937,27240000,6.6875
1741362619.377473,27300000,8.75
1741362881.9341195,27360000,8.8125
1741363147.2714589,27420000,7.375
1741363411.817235,27480000,9.3125
1741363684.9116251,27540000,10.375
1741363937.2920244,27600000,6.875
1741364190.0031006,27660000,6.625
1741364460.8837497,27720000,4.75
1741364717.9828079,27780000,6.875
1741364982.0535302,27840000,5.875
1741365245.8649068,27900000,7.125
1741365509.8398197,27960000,7.4375
1741365768.816357,28020000,8.0
1741366028.8606653,28080000,7.875
1741366296.8371906,28140000,7.6875
1741366559.9299023,28200000,7.5
1741366839.663102,28260000,6.875
1741367106.205825,28320000,8.75
1741367375.895934,28380000,8.0625
1741367630.5219436,28440000,5.125
1741367890.713255,28500000,2.8125
1741368167.410333,28560000,1.75
1741368437.7110224,28620000,1.3125
1741368702.017438,28680000,5.0
1741368970.036697,28740000,5.5625
1741369238.99031,28800000,4.6875
1741369512.7433245,28860000,4.9375
1741369792.2068708,28920000,5.1875
1741370046.7332726,28980000,3.875
1741370321.9608781,29040000,2.8125
1741370598.0796728,29100000,2.3125
1741370872.0812974,29160000,1.6875
1741371139.2836552,29220000,3.0
1741371401.6648238,29280000,2.1875
1741371668.9868035,29340000,1.1875
1741371936.1752558,29400000,2.1875
1741372186.6266506,29460000,1.1875
1741372462.7997127,29520000,1.3125
1741372737.088059,29580000,1.0625
1741373016.1739585,29640000,2.3125
1741373283.4120796,29700000,1.875
1741373552.8023198,29760000,2.0625
1741373824.4929361,29820000,3.375
1741374107.0919032,29880000,3.125
1741374383.3746388,29940000,2.9375
1741374657.748066,30000000,2.0
1741375153.9737048,30060000,0.875
1741375427.1843774,30120000,1.875
1741375689.4919631,30180000,2.3125
1741375954.206724,30240000,2.0
1741376216.6394088,30300000,2.625
1741376488.8083487,30360000,2.8125
1741376750.815094,30420000,4.875
1741377018.9006116,30480000,5.75
1741377287.2033708,30540000,4.125
1741377559.654864,30600000,3.1875
1741377823.378624,30660000,3.125
1741378080.803525,30720000,4.75
1741378342.1607852,30780000,5.5625
1741378602.6537237,30840000,5.0625
1741378868.5605931,30900000,3.625
1741379148.2523143,30960000,4.1875
1741379418.4372344,31020000,5.375
1741379692.4654462,31080000,9.0625
1741379963.6580265,31140000,7.125
1741380230.804559,31200000,7.9375
1741380489.167976,31260000,7.5
1741380766.2126303,31320000,7.875
1741381046.6177692,31380000,7.625
1741381316.2097862,31440000,8.0625
1741381579.1418493,31500000,8.125
1741381839.2785232,31560000,6.3125
1741382106.9754179,31620000,8.4375
1741382371.183317,31680000,8.6875
1741382642.9708958,31740000,11.5
1741382881.4901378,31800000,11.625
1741383143.3165615,31860000,11.875
1741383390.634851,31920000,9.125
1741383651.6658611,31980000,9.25
1741383906.2762487,32040000,8.875
1741384153.2174761,32100000,8.4375
1741384401.5166395,32160000,9.9375
1741384659.5790615,32220000,9.875
1741384922.2534316,32280000,8.3125
1741385187.249667,32340000,7.8125
1741385437.198673,32400000,10.6875
1741385701.0624917,32460000,8.625
1741385952.2549546,32520000,8.5625
1741386199.118283,32580000,9.4375
1741386460.2604208,32640000,13.0
1741386721.0916355,32700000,11.5
1741386989.1699677,32760000,8.5625
1741387229.157029,32820000,7.1875
1741387482.971156,32880000,7.625
1741387735.253087,32940000,9.75
1741388011.825446,33000000,11.5625
1741388256.876307,33060000,11.3125
1741388519.4020925,33120000,10.9375
1741388776.6744416,33180000,10.875
1741389044.4165623,33240000,10.1875
1741389323.0128746,33300000,9.25
1741389596.6622927,33360000,8.6875
1741389856.282873,33420000,11.375
1741390129.5222228,33480000,9.5625
1741390389.175761,33540000,11.75
1741390644.1144335,33600000,9.0
1741390905.031397,33660000,9.5625
1741391176.2098393,33720000,11.6875
1741391442.8102481,33780000,8.75
1741391693.6742828,33840000,10.6875
1741391961.4349523,33900000,9.1875
1741392220.0476806,33960000,6.625
1741392499.1464508,34020000,6.3125
1741392771.696063,34080000,6.0625
1741393041.7173421,34140000,5.0625
1741393307.5562894,34200000,4.8125
1741393589.8785186,34260000,8.9375
1741393842.7670999,34320000,5.5
1741394109.8798249,34380000,6.1875
1741394374.3485744,34440000,6.875
1741394635.303868,34500000,7.9375
1741394900.5250602,34560000,8.0
1741395160.0924401,34620000,4.8125
1741395438.7239468,34680000,2.5625
1741395709.9221177,34740000,4.375
1741395979.5294633,34800000,3.375
1741396250.9113178,34860000,5.0
1741396523.0009944,34920000,3.75
1741396793.9159918,34980000,3.25
1741397288.1958644,35040000,3.3125
1741397539.3428361,35100000,6.875
1741397799.6276257,35160000,6.375
1741398051.052607,35220000,7.5625
1741398307.5709,35280000,10.0625
1741398562.7381895,35340000,9.8125
1741398835.6623745,35400000,8.0625
1741399113.0718257,35460000,7.8125
1741399371.1052363,35520000,7.625
1741399632.7044072,35580000,7.6875
1741399899.1859093,35640000,4.25
1741400172.5182915,35700000,7.5625
1741400435.3622713,35760000,7.5
1741400689.5194166,35820000,6.875
1741400959.8723204,35880000,6.0625
1741401228.8784437,35940000,6.5
1741401489.607861,36000000,5.3125
1741401771.9266639,36060000,6.125
1741402033.9552019,36120000,9.0625
1741402296.856016,36180000,10.125
1741402574.1102512,36240000,10.25
1741402856.4542873,36300000,9.25
1741403094.9152956,36360000,11.375
1741403352.70646,36420000,11.375
1741403629.430275,36480000,10.9375
1741403895.5991802,36540000,11.0
1741404160.3994727,36600000,9.8125
1741404435.1201649,36660000,12.0625
1741404711.2045326,36720000,10.25
1741404992.13718,36780000,10.75
1741405256.5825698,36840000,7.4375
1741405511.236948,36900000,7.3125
1741405789.6818893,36960000,8.0625
1741406060.5438728,37020000,7.4375
1741406339.629611,37080000,5.5
1741406610.4579883,37140000,3.875
1741406875.0163455,37200000,2.125
1741407148.7337303,37260000,4.75
1741407405.098809,37320000,6.75
1741407677.9111373,37380000,4.6875
1741407948.4955602,37440000,2.9375
1741408221.2153518,37500000,4.5625
1741408496.7840052,37560000,5.4375
1741408760.1498082,37620000,3.5
1741409022.6067395,37680000,4.75
1741409300.179418,37740000,4.4375
1741409571.3940694,37800000,2.625
1741409847.6249774,37860000,5.125
1741410120.3643312,37920000,4.1875
1741410391.9501796,37980000,5.0625
1741410672.6046405,38040000,2.1875
1741410945.0223877,38100000,1.4375
1741411217.5784466,38160000,2.125
1741411495.634293,38220000,3.625
1741411769.6529126,38280000,1.125
1741412040.125553,38340000,3.0
1741412287.8436613,38400000,4.3125
1741412548.5866969,38460000,5.75
1741412819.917925,38520000,5.75
1741413065.9440997,38580000,6.1875
1741413336.7669363,38640000,6.0
1741413603.5470722,38700000,3.375
1741413880.210702,38760000,3.75
1741414152.621754,38820000,4.625
1741414412.4866042,38880000,4.625
1741414683.4367962,38940000,3.125
1741414967.9800384,39000000,4.1875
1741415221.4926178,39060000,4.25
